analysis,sla_allele,sla_locus,seed,hla_subgroup,hla_locus,probability
class1,SLA-1*16:03,SLA-1,42,A30,A,2.945518099295441e-05
class1,SLA-1*16:03,SLA-1,42,A31,A,0.0002749443519860506
class1,SLA-1*16:03,SLA-1,42,A32,A,0.0003175963938701898
class1,SLA-1*16:03,SLA-1,42,A33,A,2.0177925762254745e-05
class1,SLA-1*16:03,SLA-1,42,A68,A,0.00017423488316126168
class1,SLA-1*16:03,SLA-1,42,A_Other,A,0.0018614394357427955
class1,SLA-1*16:03,SLA-1,42,B07,B,0.0014623904135078192
class1,SLA-1*16:03,SLA-1,42,B08,B,0.0005263362545520067
class1,SLA-1*16:03,SLA-1,42,B13,B,0.0030042449943721294
class1,SLA-1*16:03,SLA-1,42,B14,B,3.3598476875340566e-05
class1,SLA-1*16:03,SLA-1,42,B15,B,0.06873293966054916
class1,SLA-1*16:03,SLA-1,42,B18,B,0.0019326098263263702
class1,SLA-1*16:03,SLA-1,42,B27,B,0.00016071197751443833
class1,SLA-1*16:03,SLA-1,42,B35,B,0.00022943491057958454
class1,SLA-1*16:03,SLA-1,42,B37,B,0.00018792753689922392
class1,SLA-1*16:03,SLA-1,42,B38,B,2.586041227914393e-05
class1,SLA-1*16:03,SLA-1,42,B39,B,3.903820470441133e-06
class1,SLA-1*16:03,SLA-1,42,B40,B,0.8795967102050781
class1,SLA-1*16:03,SLA-1,42,B41,B,0.001834689173847437
class1,SLA-1*16:03,SLA-1,42,B44,B,0.0031795338727533817
class1,SLA-1*16:03,SLA-1,42,B46,B,0.00016046708333306015
class1,SLA-1*16:03,SLA-1,42,B49,B,0.00014042769907973707
class1,SLA-1*16:03,SLA-1,42,B50,B,0.00012651002907659858
class1,SLA-1*16:03,SLA-1,42,B51,B,3.972789636463858e-05
class1,SLA-1*16:03,SLA-1,42,B52,B,0.0003301289689261466
class1,SLA-1*16:03,SLA-1,42,B53,B,2.7899814085685648e-05
class1,SLA-1*16:03,SLA-1,42,B55,B,5.457829502120148e-06
class1,SLA-1*16:03,SLA-1,42,B56,B,1.653797698963899e-05
class1,SLA-1*16:03,SLA-1,42,B57,B,0.0060442229732871056
class1,SLA-1*16:03,SLA-1,42,B58,B,0.0002767315600067377
class1,SLA-1*16:03,SLA-1,42,B_Other,B,0.00179374311119318
class1,SLA-1*16:03,SLA-1,42,C01,C,0.00016293657245114446
class1,SLA-1*16:03,SLA-1,42,C02,C,0.001094534178264439
class1,SLA-1*16:03,SLA-1,42,C03,C,2.1915382603765465e-05
class1,SLA-1*16:03,SLA-1,42,C04,C,0.0008060405380092561
class1,SLA-1*16:03,SLA-1,42,C05,C,3.4294112083443906e-06
class1,SLA-1*16:03,SLA-1,42,C06,C,0.00038256446714513004
class1,SLA-1*16:03,SLA-1,42,C07,C,0.0014026414137333632
class1,SLA-1*16:03,SLA-1,42,C08,C,1.2631051049538655e-06
class1,SLA-1*16:03,SLA-1,42,C12,C,3.527605485942331e-06
class1,SLA-1*16:03,SLA-1,42,C14,C,1.6701751519576646e-05
class1,SLA-1*16:03,SLA-1,42,C15,C,0.00011739273759303614
class1,SLA-1*16:03,SLA-1,42,C16,C,3.933859261451289e-05
class1,SLA-1*16:03,SLA-1,42,C17,C,0.0002006192662520334
class1,SLA-1*16:03,SLA-1,42,C_Other,C,0.0003901701420545578
class1,SLA-1*17:02,SLA-1,42,A01,A,0.0028978725895285606
class1,SLA-1*17:02,SLA-1,42,A02,A,0.0016528585692867637
class1,SLA-1*17:02,SLA-1,42,A03,A,0.003066692966967821
class1,SLA-1*17:02,SLA-1,42,A11,A,0.003882123390212655
class1,SLA-1*17:02,SLA-1,42,A23,A,0.030514180660247803
class1,SLA-1*17:02,SLA-1,42,A24,A,0.09091783314943314
class1,SLA-1*17:02,SLA-1,42,A25,A,0.003392236540094018
class1,SLA-1*17:02,SLA-1,42,A26,A,0.007940462790429592
class1,SLA-1*17:02,SLA-1,42,A29,A,0.00022379124129656702
class1,SLA-1*17:02,SLA-1,42,A30,A,0.0025301428977400064
class1,SLA-1*17:02,SLA-1,42,A31,A,0.0016415216960012913
class1,SLA-1*17:02,SLA-1,42,A32,A,0.00813946221023798
class1,SLA-1*17:02,SLA-1,42,A33,A,0.005584947299212217
class1,SLA-1*17:02,SLA-1,42,A68,A,0.010147709399461746
class1,SLA-1*17:02,SLA-1,42,A_Other,A,0.053587425500154495
class1,SLA-1*17:02,SLA-1,42,B07,B,0.0013798868749290705
class1,SLA-1*17:02,SLA-1,42,B08,B,0.0021024185698479414
class1,SLA-1*17:02,SLA-1,42,B13,B,0.04672342166304588
class1,SLA-1*17:02,SLA-1,42,B14,B,0.003989811055362225
class1,SLA-1*17:02,SLA-1,42,B15,B,0.14525490999221802
class1,SLA-1*17:02,SLA-1,42,B18,B,0.03692705184221268
class1,SLA-1*17:02,SLA-1,42,B27,B,0.0004222693096380681
class1,SLA-1*17:02,SLA-1,42,B35,B,0.007563583552837372
class1,SLA-1*17:02,SLA-1,42,B37,B,0.008620229549705982
class1,SLA-1*17:02,SLA-1,42,B38,B,0.0030467305332422256
class1,SLA-1*17:02,SLA-1,42,B39,B,0.0005870307795703411
class1,SLA-1*17:02,SLA-1,42,B40,B,0.09426933526992798
class1,SLA-1*17:02,SLA-1,42,B41,B,0.1860826015472412
class1,SLA-1*17:02,SLA-1,42,B44,B,0.011164507828652859
class1,SLA-1*17:02,SLA-1,42,B46,B,0.0063593327067792416
class1,SLA-1*17:02,SLA-1,42,B49,B,0.004076555836945772
class1,SLA-1*17:02,SLA-1,42,B50,B,0.01365317776799202
class1,SLA-1*17:02,SLA-1,42,B51,B,0.0005015892093069851
class1,SLA-1*17:02,SLA-1,42,B52,B,0.04236365482211113
class1,SLA-1*17:02,SLA-1,42,B53,B,0.0008709131507202983
class1,SLA-1*17:02,SLA-1,42,B55,B,0.0003542388149071485
class1,SLA-1*17:02,SLA-1,42,B56,B,0.0009430535137653351
class1,SLA-1*17:02,SLA-1,42,B57,B,0.04274291172623634
class1,SLA-1*17:02,SLA-1,42,B58,B,0.0013241381384432316
class1,SLA-1*17:02,SLA-1,42,B_Other,B,0.011533230543136597
class1,SLA-1*17:02,SLA-1,42,C01,C,0.020476168021559715
class1,SLA-1*17:02,SLA-1,42,C02,C,0.002668658969923854
class1,SLA-1*17:02,SLA-1,42,C03,C,0.0006118830060586333
class1,SLA-1*17:02,SLA-1,42,C04,C,0.048113271594047546
class1,SLA-1*17:02,SLA-1,42,C05,C,0.0014883156400173903
class1,SLA-1*17:02,SLA-1,42,C06,C,0.0013007238740101457
class1,SLA-1*17:02,SLA-1,42,C07,C,0.0004956670454703271
class1,SLA-1*17:02,SLA-1,42,C08,C,0.00012911985686514527
class1,SLA-1*17:02,SLA-1,42,C12,C,0.000262274406850338
class1,SLA-1*17:02,SLA-1,42,C14,C,0.004368552006781101
class1,SLA-1*17:02,SLA-1,42,C15,C,0.0025954670272767544
class1,SLA-1*17:02,SLA-1,42,C16,C,0.0007186009897850454
class1,SLA-1*17:02,SLA-1,42,C17,C,0.004727273713797331
class1,SLA-1*17:02,SLA-1,42,C_Other,C,0.013068189844489098
class1,SLA-1*19:01,SLA-1,42,A01,A,0.004055989906191826
class1,SLA-1*19:01,SLA-1,42,A02,A,0.004788384772837162
class1,SLA-1*19:01,SLA-1,42,A03,A,0.08963508158922195
class1,SLA-1*19:01,SLA-1,42,A11,A,0.0038839722983539104
class1,SLA-1*19:01,SLA-1,42,A23,A,0.05428413674235344
class1,SLA-1*19:01,SLA-1,42,A24,A,0.024195699021220207
class1,SLA-1*19:01,SLA-1,42,A25,A,0.0017407734412699938
class1,SLA-1*19:01,SLA-1,42,A26,A,0.027068572118878365
class1,SLA-1*19:01,SLA-1,42,A29,A,0.005163625348359346
class1,SLA-1*19:01,SLA-1,42,A30,A,0.04921451210975647
class1,SLA-1*19:01,SLA-1,42,A31,A,0.10124766081571579
class1,SLA-1*19:01,SLA-1,42,A32,A,0.005594289395958185
class1,SLA-1*19:01,SLA-1,42,A33,A,0.02395601198077202
class1,SLA-1*19:01,SLA-1,42,A68,A,0.10743807256221771
class1,SLA-1*19:01,SLA-1,42,A_Other,A,0.2433231920003891
class1,SLA-1*19:01,SLA-1,42,B07,B,0.0004785346973221749
class1,SLA-1*19:01,SLA-1,42,B08,B,0.002305911621078849
class1,SLA-1*19:01,SLA-1,42,B13,B,0.004494831431657076
class1,SLA-1*19:01,SLA-1,42,B14,B,0.0033638295717537403
class1,SLA-1*19:01,SLA-1,42,B15,B,0.004634832963347435
class1,SLA-1*19:01,SLA-1,42,B18,B,0.03050331398844719
class1,SLA-1*19:01,SLA-1,42,B27,B,8.50137002998963e-05
class1,SLA-1*19:01,SLA-1,42,B35,B,0.00034869147930294275
class1,SLA-1*19:01,SLA-1,42,B37,B,0.002568436786532402
class1,SLA-1*19:01,SLA-1,42,B38,B,0.003089158795773983
class1,SLA-1*19:01,SLA-1,42,B39,B,0.00046917941654101014
class1,SLA-1*19:01,SLA-1,42,B40,B,0.07987011224031448
class1,SLA-1*19:01,SLA-1,42,B41,B,0.01935349591076374
class1,SLA-1*19:01,SLA-1,42,B44,B,0.024884885177016258
class1,SLA-1*19:01,SLA-1,42,B46,B,0.0002635932178236544
class1,SLA-1*19:01,SLA-1,42,B49,B,0.00036365631967782974
class1,SLA-1*19:01,SLA-1,42,B50,B,0.00023976140073500574
class1,SLA-1*19:01,SLA-1,42,B51,B,0.0007455803570337594
class1,SLA-1*19:01,SLA-1,42,B52,B,0.004014069214463234
class1,SLA-1*19:01,SLA-1,42,B53,B,0.0007076645852066576
class1,SLA-1*19:01,SLA-1,42,B55,B,0.0013016652083024383
class1,SLA-1*19:01,SLA-1,42,B56,B,0.00022682022245135158
class1,SLA-1*19:01,SLA-1,42,B57,B,0.02299020066857338
class1,SLA-1*19:01,SLA-1,42,B58,B,0.0015014922246336937
class1,SLA-1*19:01,SLA-1,42,B_Other,B,0.016082849353551865
class1,SLA-1*19:01,SLA-1,42,C01,C,0.005303258541971445
class1,SLA-1*19:01,SLA-1,42,C02,C,0.0019072844879701734
class1,SLA-1*19:01,SLA-1,42,C03,C,0.0006106398650445044
class1,SLA-1*19:01,SLA-1,42,C04,C,0.011359020136296749
class1,SLA-1*19:01,SLA-1,42,C05,C,0.0006669812137261033
class1,SLA-1*19:01,SLA-1,42,C06,C,0.00214992999099195
class1,SLA-1*19:01,SLA-1,42,C07,C,0.0001035101740853861
class1,SLA-1*19:01,SLA-1,42,C08,C,5.104259980726056e-05
class1,SLA-1*19:01,SLA-1,42,C12,C,3.991670018876903e-05
class1,SLA-1*19:01,SLA-1,42,C14,C,0.00033334988984279335
class1,SLA-1*19:01,SLA-1,42,C15,C,0.002708513755351305
class1,SLA-1*19:01,SLA-1,42,C16,C,0.0002485648437868804
class1,SLA-1*19:01,SLA-1,42,C17,C,0.002221374772489071
class1,SLA-1*19:01,SLA-1,42,C_Other,C,0.0018190491246059537
class1,SLA-1*20:01,SLA-1,42,A01,A,0.006748660001903772
class1,SLA-1*20:01,SLA-1,42,A02,A,0.0009981717448681593
class1,SLA-1*20:01,SLA-1,42,A03,A,0.00149274873547256
class1,SLA-1*20:01,SLA-1,42,A11,A,0.012232152745127678
class1,SLA-1*20:01,SLA-1,42,A23,A,0.0023179214913398027
class1,SLA-1*20:01,SLA-1,42,A24,A,0.01866902969777584
class1,SLA-1*20:01,SLA-1,42,A25,A,0.02438696287572384
class1,SLA-1*20:01,SLA-1,42,A26,A,0.012657084502279758
class1,SLA-1*20:01,SLA-1,42,A29,A,5.775741010438651e-05
class1,SLA-1*20:01,SLA-1,42,A30,A,0.00012766676081810147
class1,SLA-1*20:01,SLA-1,42,A31,A,0.0005451691104099154
class1,SLA-1*20:01,SLA-1,42,A32,A,0.003137632505968213
class1,SLA-1*20:01,SLA-1,42,A33,A,5.292077185004018e-05
class1,SLA-1*20:01,SLA-1,42,A68,A,0.0003252225578762591
class1,SLA-1*20:01,SLA-1,42,A_Other,A,0.005524380132555962
class1,SLA-1*20:01,SLA-1,42,B07,B,0.006659112870693207
class1,SLA-1*20:01,SLA-1,42,B08,B,0.00037735202931798995
class1,SLA-1*20:01,SLA-1,42,B13,B,0.06228191778063774
class1,SLA-1*20:01,SLA-1,42,B14,B,0.0005206452333368361
class1,SLA-1*20:01,SLA-1,42,B15,B,0.16698101162910461
class1,SLA-1*20:01,SLA-1,42,B18,B,0.0007969093858264387
class1,SLA-1*20:01,SLA-1,42,B27,B,0.010988768190145493
class1,SLA-1*20:01,SLA-1,42,B35,B,0.0015423267614096403
class1,SLA-1*20:01,SLA-1,42,B37,B,0.0011651474051177502
class1,SLA-1*20:01,SLA-1,42,B38,B,0.00019525704556144774
class1,SLA-1*20:01,SLA-1,42,B39,B,1.998747575271409e-05
class1,SLA-1*20:01,SLA-1,42,B40,B,0.548621654510498
class1,SLA-1*20:01,SLA-1,42,B41,B,0.00525932339951396
class1,SLA-1*20:01,SLA-1,42,B44,B,0.0011172333033755422
class1,SLA-1*20:01,SLA-1,42,B46,B,0.010713532567024231
class1,SLA-1*20:01,SLA-1,42,B49,B,0.001806590473279357
class1,SLA-1*20:01,SLA-1,42,B50,B,0.005192578304558992
class1,SLA-1*20:01,SLA-1,42,B51,B,0.00010155009658774361
class1,SLA-1*20:01,SLA-1,42,B52,B,0.0018611046252772212
class1,SLA-1*20:01,SLA-1,42,B53,B,0.00016816855350043625
class1,SLA-1*20:01,SLA-1,42,B55,B,0.00010177123476751149
class1,SLA-1*20:01,SLA-1,42,B56,B,0.0007335195550695062
class1,SLA-1*20:01,SLA-1,42,B57,B,0.008285479620099068
class1,SLA-1*20:01,SLA-1,42,B58,B,0.0007218705723062158
class1,SLA-1*20:01,SLA-1,42,B_Other,B,0.010389694012701511
class1,SLA-1*20:01,SLA-1,42,C01,C,0.0042615048587322235
class1,SLA-1*20:01,SLA-1,42,C02,C,0.03386673331260681
class1,SLA-1*20:01,SLA-1,42,C03,C,0.0001428623654646799
class1,SLA-1*20:01,SLA-1,42,C04,C,0.0049979486502707005
class1,SLA-1*20:01,SLA-1,42,C05,C,6.356890662573278e-05
class1,SLA-1*20:01,SLA-1,42,C06,C,0.0012668092967942357
class1,SLA-1*20:01,SLA-1,42,C07,C,0.004162013065069914
class1,SLA-1*20:01,SLA-1,42,C08,C,4.125862324144691e-05
class1,SLA-1*20:01,SLA-1,42,C12,C,4.890582204097882e-05
class1,SLA-1*20:01,SLA-1,42,C14,C,0.0002611342060845345
class1,SLA-1*20:01,SLA-1,42,C15,C,0.0010505157988518476
class1,SLA-1*20:01,SLA-1,42,C16,C,0.0005441328976303339
class1,SLA-1*20:01,SLA-1,42,C17,C,0.008450818248093128
class1,SLA-1*20:01,SLA-1,42,C_Other,C,0.004965760745108128
class1,SLA-1*22:01,SLA-1,42,A01,A,0.1593480259180069
class1,SLA-1*22:01,SLA-1,42,A02,A,0.01054465863853693
class1,SLA-1*22:01,SLA-1,42,A03,A,0.12269983440637589
class1,SLA-1*22:01,SLA-1,42,A11,A,0.03118172474205494
class1,SLA-1*22:01,SLA-1,42,A23,A,0.008206935599446297
class1,SLA-1*22:01,SLA-1,42,A24,A,0.07497736811637878
class1,SLA-1*22:01,SLA-1,42,A25,A,0.003635565983131528
class1,SLA-1*22:01,SLA-1,42,A26,A,0.055204592645168304
class1,SLA-1*22:01,SLA-1,42,A29,A,0.0025843472685664892
class1,SLA-1*22:01,SLA-1,42,A30,A,0.04451822489500046
class1,SLA-1*22:01,SLA-1,42,A31,A,0.028198575600981712
class1,SLA-1*22:01,SLA-1,42,A32,A,0.0023938636295497417
class1,SLA-1*22:01,SLA-1,42,A33,A,0.0027054643724113703
class1,SLA-1*22:01,SLA-1,42,A68,A,0.14802178740501404
class1,SLA-1*22:01,SLA-1,42,A_Other,A,0.06319021433591843
class1,SLA-1*22:01,SLA-1,42,B07,B,0.0013273885706439614
class1,SLA-1*22:01,SLA-1,42,B08,B,0.002880957443267107
class1,SLA-1*22:01,SLA-1,42,B13,B,0.001684430637396872
class1,SLA-1*22:01,SLA-1,42,B14,B,0.0013049450935795903
class1,SLA-1*22:01,SLA-1,42,B15,B,0.0018700374057516456
class1,SLA-1*22:01,SLA-1,42,B18,B,0.012687671929597855
class1,SLA-1*22:01,SLA-1,42,B27,B,0.0006200637435540557
class1,SLA-1*22:01,SLA-1,42,B35,B,0.00039116296102292836
class1,SLA-1*22:01,SLA-1,42,B37,B,0.002118517644703388
class1,SLA-1*22:01,SLA-1,42,B38,B,0.0003404605376999825
class1,SLA-1*22:01,SLA-1,42,B39,B,6.964739441173151e-05
class1,SLA-1*22:01,SLA-1,42,B40,B,0.15729494392871857
class1,SLA-1*22:01,SLA-1,42,B41,B,0.0021739359945058823
class1,SLA-1*22:01,SLA-1,42,B44,B,0.01034259982407093
class1,SLA-1*22:01,SLA-1,42,B46,B,0.00017615253455005586
class1,SLA-1*22:01,SLA-1,42,B49,B,0.00027343444526195526
class1,SLA-1*22:01,SLA-1,42,B50,B,0.00012184456136310473
class1,SLA-1*22:01,SLA-1,42,B51,B,0.0005656375433318317
class1,SLA-1*22:01,SLA-1,42,B52,B,0.0003948502126149833
class1,SLA-1*22:01,SLA-1,42,B53,B,0.0005116256070323288
class1,SLA-1*22:01,SLA-1,42,B55,B,0.00045796067570336163
class1,SLA-1*22:01,SLA-1,42,B56,B,0.00016286686877720058
class1,SLA-1*22:01,SLA-1,42,B57,B,0.00561757804825902
class1,SLA-1*22:01,SLA-1,42,B58,B,0.0008181076846085489
class1,SLA-1*22:01,SLA-1,42,B_Other,B,0.006337918806821108
class1,SLA-1*22:01,SLA-1,42,C01,C,0.004465670790523291
class1,SLA-1*22:01,SLA-1,42,C02,C,0.002480070572346449
class1,SLA-1*22:01,SLA-1,42,C03,C,0.00020311088883318007
class1,SLA-1*22:01,SLA-1,42,C04,C,0.007663793861865997
class1,SLA-1*22:01,SLA-1,42,C05,C,0.00021542551985476166
class1,SLA-1*22:01,SLA-1,42,C06,C,0.009557307697832584
class1,SLA-1*22:01,SLA-1,42,C07,C,0.0006834681844338775
class1,SLA-1*22:01,SLA-1,42,C08,C,4.561325840768404e-05
class1,SLA-1*22:01,SLA-1,42,C12,C,2.5429570086998865e-05
class1,SLA-1*22:01,SLA-1,42,C14,C,0.00023442943347617984
class1,SLA-1*22:01,SLA-1,42,C15,C,0.0025981897488236427
class1,SLA-1*22:01,SLA-1,42,C16,C,0.0011837623314931989
class1,SLA-1*22:01,SLA-1,42,C17,C,0.001607055077329278
class1,SLA-1*22:01,SLA-1,42,C_Other,C,0.0010807561920955777
class1,SLA-2*01:01,SLA-2,42,A01,A,0.35357657074928284
class1,SLA-2*01:01,SLA-2,42,A02,A,0.0011729024117812514
class1,SLA-2*01:01,SLA-2,42,A03,A,0.01115274429321289
class1,SLA-2*01:01,SLA-2,42,A11,A,0.014002453535795212
class1,SLA-2*01:01,SLA-2,42,A23,A,0.0005492082564160228
class1,SLA-2*01:01,SLA-2,42,A24,A,0.07411667704582214
class1,SLA-2*01:01,SLA-2,42,A25,A,0.0015598454046994448
class1,SLA-2*01:01,SLA-2,42,A26,A,0.014300738461315632
class1,SLA-2*01:01,SLA-2,42,A29,A,2.6433177481521852e-05
class1,SLA-2*01:01,SLA-2,42,A30,A,0.0012945984490215778
class1,SLA-2*01:01,SLA-2,42,A31,A,0.00042049805051647127
class1,SLA-2*01:01,SLA-2,42,A32,A,0.00041823202627711
class1,SLA-2*01:01,SLA-2,42,A33,A,3.3031421480700374e-05
class1,SLA-2*01:01,SLA-2,42,A68,A,0.004693366587162018
class1,SLA-2*01:01,SLA-2,42,A_Other,A,0.004164697602391243
class1,SLA-2*01:01,SLA-2,42,B07,B,0.0013133116299286485
class1,SLA-2*01:01,SLA-2,42,B08,B,0.0015654554590582848
class1,SLA-2*01:01,SLA-2,42,B13,B,0.0019728797487914562
class1,SLA-2*01:01,SLA-2,42,B14,B,0.00020193483214825392
class1,SLA-2*01:01,SLA-2,42,B15,B,0.0022791519295424223
class1,SLA-2*01:01,SLA-2,42,B18,B,0.001191209419630468
class1,SLA-2*01:01,SLA-2,42,B27,B,0.0008440050878562033
class1,SLA-2*01:01,SLA-2,42,B35,B,0.00026676978450268507
class1,SLA-2*01:01,SLA-2,42,B37,B,0.0014786490937694907
class1,SLA-2*01:01,SLA-2,42,B38,B,3.802752689807676e-05
class1,SLA-2*01:01,SLA-2,42,B39,B,4.355665168986889e-06
class1,SLA-2*01:01,SLA-2,42,B40,B,0.4805667996406555
class1,SLA-2*01:01,SLA-2,42,B41,B,0.0009786644950509071
class1,SLA-2*01:01,SLA-2,42,B44,B,0.002814596751704812
class1,SLA-2*01:01,SLA-2,42,B46,B,6.0203037719475105e-05
class1,SLA-2*01:01,SLA-2,42,B49,B,0.00014065872528590262
class1,SLA-2*01:01,SLA-2,42,B50,B,0.00012592849088832736
class1,SLA-2*01:01,SLA-2,42,B51,B,3.9834605559008196e-05
class1,SLA-2*01:01,SLA-2,42,B52,B,0.00010609137825667858
class1,SLA-2*01:01,SLA-2,42,B53,B,4.2696006858022884e-05
class1,SLA-2*01:01,SLA-2,42,B55,B,2.5531302526360378e-05
class1,SLA-2*01:01,SLA-2,42,B56,B,3.878509596688673e-05
class1,SLA-2*01:01,SLA-2,42,B57,B,0.0023734148126095533
class1,SLA-2*01:01,SLA-2,42,B58,B,0.0001897206821013242
class1,SLA-2*01:01,SLA-2,42,B_Other,B,0.004115259740501642
class1,SLA-2*01:01,SLA-2,42,C01,C,0.0017612148076295853
class1,SLA-2*01:01,SLA-2,42,C02,C,0.0011854269541800022
class1,SLA-2*01:01,SLA-2,42,C03,C,1.4983193977968767e-05
class1,SLA-2*01:01,SLA-2,42,C04,C,0.005962475202977657
class1,SLA-2*01:01,SLA-2,42,C05,C,2.0604247765731998e-05
class1,SLA-2*01:01,SLA-2,42,C06,C,0.0031922468915581703
class1,SLA-2*01:01,SLA-2,42,C07,C,0.0006519611342810094
class1,SLA-2*01:01,SLA-2,42,C08,C,5.537419838219648e-06
class1,SLA-2*01:01,SLA-2,42,C12,C,3.1912102258502273e-06
class1,SLA-2*01:01,SLA-2,42,C14,C,0.00010701669816626236
class1,SLA-2*01:01,SLA-2,42,C15,C,0.001233292743563652
class1,SLA-2*01:01,SLA-2,42,C16,C,0.0004182402044534683
class1,SLA-2*01:01,SLA-2,42,C17,C,0.0005504284054040909
class1,SLA-2*01:01,SLA-2,42,C_Other,C,0.0006373455398716033
class1,SLA-2*01:02,SLA-2,42,A01,A,0.004151381552219391
class1,SLA-2*01:02,SLA-2,42,A02,A,0.0015310869785025716
class1,SLA-2*01:02,SLA-2,42,A03,A,0.18377096951007843
class1,SLA-2*01:02,SLA-2,42,A11,A,0.0031316704116761684
class1,SLA-2*01:02,SLA-2,42,A23,A,0.022857991978526115
class1,SLA-2*01:02,SLA-2,42,A24,A,0.03256554901599884
class1,SLA-2*01:02,SLA-2,42,A25,A,0.0008083124994300306
class1,SLA-2*01:02,SLA-2,42,A26,A,0.009257623925805092
class1,SLA-2*01:02,SLA-2,42,A29,A,0.0025305217131972313
class1,SLA-2*01:02,SLA-2,42,A30,A,0.06690584123134613
class1,SLA-2*01:02,SLA-2,42,A31,A,0.03915000706911087
class1,SLA-2*01:02,SLA-2,42,A32,A,0.0026129651814699173
class1,SLA-2*01:02,SLA-2,42,A33,A,0.00930722150951624
class1,SLA-2*01:02,SLA-2,42,A68,A,0.19387803971767426
class1,SLA-2*01:02,SLA-2,42,A_Other,A,0.24612195789813995
class1,SLA-2*01:02,SLA-2,42,B07,B,0.0002285514638060704
class1,SLA-2*01:02,SLA-2,42,B08,B,0.0019007922383025289
class1,SLA-2*01:02,SLA-2,42,B13,B,0.005493522621691227
class1,SLA-2*01:02,SLA-2,42,B14,B,0.0028396747075021267
class1,SLA-2*01:02,SLA-2,42,B15,B,0.0012599308975040913
class1,SLA-2*01:02,SLA-2,42,B18,B,0.016889631748199463
class1,SLA-2*01:02,SLA-2,42,B27,B,6.302397378021851e-05
class1,SLA-2*01:02,SLA-2,42,B35,B,0.00046180907520465553
class1,SLA-2*01:02,SLA-2,42,B37,B,0.002859605709090829
class1,SLA-2*01:02,SLA-2,42,B38,B,0.0034907981753349304
class1,SLA-2*01:02,SLA-2,42,B39,B,0.00025042088236659765
class1,SLA-2*01:02,SLA-2,42,B40,B,0.03585664927959442
class1,SLA-2*01:02,SLA-2,42,B41,B,0.009468902833759785
class1,SLA-2*01:02,SLA-2,42,B44,B,0.027222568169236183
class1,SLA-2*01:02,SLA-2,42,B46,B,9.682397649157792e-05
class1,SLA-2*01:02,SLA-2,42,B49,B,0.0001956254563992843
class1,SLA-2*01:02,SLA-2,42,B50,B,0.00014348753029480577
class1,SLA-2*01:02,SLA-2,42,B51,B,0.0006745927385054529
class1,SLA-2*01:02,SLA-2,42,B52,B,0.0031110327690839767
class1,SLA-2*01:02,SLA-2,42,B53,B,0.0004744185134768486
class1,SLA-2*01:02,SLA-2,42,B55,B,0.0013390390668064356
class1,SLA-2*01:02,SLA-2,42,B56,B,0.00018178475147578865
class1,SLA-2*01:02,SLA-2,42,B57,B,0.014854311011731625
class1,SLA-2*01:02,SLA-2,42,B58,B,0.0005400173831731081
class1,SLA-2*01:02,SLA-2,42,B_Other,B,0.01468017790466547
class1,SLA-2*01:02,SLA-2,42,C01,C,0.004323619417846203
class1,SLA-2*01:02,SLA-2,42,C02,C,0.0013909763656556606
class1,SLA-2*01:02,SLA-2,42,C03,C,0.00040298106614500284
class1,SLA-2*01:02,SLA-2,42,C04,C,0.021836379542946815
class1,SLA-2*01:02,SLA-2,42,C05,C,0.0007754170219413936
class1,SLA-2*01:02,SLA-2,42,C06,C,0.00112158025149256
class1,SLA-2*01:02,SLA-2,42,C07,C,3.7161207728786394e-05
class1,SLA-2*01:02,SLA-2,42,C08,C,4.357158104539849e-05
class1,SLA-2*01:02,SLA-2,42,C12,C,1.5896797776804306e-05
class1,SLA-2*01:02,SLA-2,42,C14,C,0.0004057413898408413
class1,SLA-2*01:02,SLA-2,42,C15,C,0.0035943728871643543
class1,SLA-2*01:02,SLA-2,42,C16,C,0.00014368574193213135
class1,SLA-2*01:02,SLA-2,42,C17,C,0.0014367568073794246
class1,SLA-2*01:02,SLA-2,42,C_Other,C,0.0013135483022779226
class1,SLA-2*02:01,SLA-2,42,A01,A,0.028385844081640244
class1,SLA-2*02:01,SLA-2,42,A02,A,0.0015755541389808059
class1,SLA-2*02:01,SLA-2,42,A03,A,0.001158258761279285
class1,SLA-2*02:01,SLA-2,42,A11,A,0.0016147666610777378
class1,SLA-2*02:01,SLA-2,42,A23,A,0.0005248202360235155
class1,SLA-2*02:01,SLA-2,42,A24,A,0.020385537296533585
class1,SLA-2*02:01,SLA-2,42,A25,A,0.0007131937891244888
class1,SLA-2*02:01,SLA-2,42,A26,A,0.0007644607103429735
class1,SLA-2*02:01,SLA-2,42,A29,A,9.195196980726905e-06
class1,SLA-2*02:01,SLA-2,42,A30,A,0.00025763214216567576
class1,SLA-2*02:01,SLA-2,42,A31,A,8.450732275377959e-05
class1,SLA-2*02:01,SLA-2,42,A32,A,0.0004917584010399878
class1,SLA-2*02:01,SLA-2,42,A33,A,2.5872224796330556e-05
class1,SLA-2*02:01,SLA-2,42,A68,A,0.001280085532926023
class1,SLA-2*02:01,SLA-2,42,A_Other,A,0.0006920851883478463
class1,SLA-2*02:01,SLA-2,42,B07,B,0.009218408726155758
class1,SLA-2*02:01,SLA-2,42,B08,B,0.021661734208464622
class1,SLA-2*02:01,SLA-2,42,B13,B,0.002544078044593334
class1,SLA-2*02:01,SLA-2,42,B14,B,0.00022124717361293733
class1,SLA-2*02:01,SLA-2,42,B15,B,0.006662545260041952
